#SEMS Sensor Voltages
#--------------------------------------------------------
#BMI SEMS SN:  20
#BMI MCPC SN:  19
#--------------------------------------------------------
#Date	Time	Secs	SampLFEVolt	XsLFEVolt	ShLFEVolt	ImpdPVolt	PressVolt	RHVolt	TempVolt	BoardTempVolt
231031	18:18:41.524	219	1.46748445	1.60668198	1.51643714	3.25466234	4.10103934	0.03778574	3.33210848	4.51826446
231031	18:18:42.526	220	1.47148288	1.60822031	1.51811872	3.25474953	4.10121373	0.03812206	3.33232023	4.51911148
231031	18:18:43.526	221	1.47174446	1.60767847	1.51747723	3.25390251	4.10153759	0.03781066	3.33239497	4.51997095
231031	18:18:44.526	222	1.47032446	1.61175786	1.51922732	3.25435716	4.10182408	0.03805355	3.33151058	4.52075569
231031	18:18:45.526	223	1.47226762	1.61215646	1.51874776	3.25466857	4.10137566	0.03814074	3.33209602	4.52159648
231031	18:18:46.528	224	1.47000060	1.60863137	1.51562749	3.25478690	4.10130715	0.03798504	3.33182199	4.52251824
231031	18:18:47.528	225	1.46460708	1.60741066	1.51864811	3.25537234	4.10179917	0.03777952	3.33180330	4.52345868
231031	18:18:48.529	226	1.46372892	1.60746049	1.51980030	3.25485541	4.10159364	0.03779197	3.33190918	4.52435552
231031	18:18:49.528	227	1.47049884	1.60660101	1.51829934	3.25496751	4.10192996	0.03776083	3.33141716	4.52519008
231031	18:18:50.528	228	1.47139569	1.61692717	1.51892214	3.25512944	4.10156873	0.03805355	3.33179707	4.52611806
231031	18:18:51.528	229	1.46519875	1.60625847	1.51908407	3.25458760	4.10133206	0.03792276	3.33137357	4.52695885
231031	18:18:52.528	230	1.46581533	1.60419698	1.51820592	3.25440699	4.10168706	0.03756153	3.33157909	4.52781833
231031	18:18:53.529	231	1.46006681	1.60613391	1.51802530	3.25465611	4.10192996	0.03780443	3.33164137	4.52877745
231031	18:18:54.533	232	1.45821085	1.60459557	1.51460609	3.25446304	4.10179294	0.03775460	3.33179707	4.52973035
231031	18:18:55.533	233	1.46558489	1.60898014	1.52255934	3.25466234	4.10171197	0.03790408	3.33157909	4.53060228
231031	18:18:56.533	234	1.46811972	1.59923320	1.51679837	3.25510453	4.10133206	0.03770478	3.33161023	4.53151781
231031	18:18:57.533	235	1.47286551	1.60705566	1.51861074	3.25522287	4.10115145	0.03784802	3.33196523	4.53236483
231031	18:18:58.535	236	1.47600446	1.61128453	1.51942662	3.25538480	4.10189259	0.03833381	3.33230155	4.53322430
231031	18:18:59.535	237	1.47393051	1.60780303	1.51268784	3.25446304	4.10081513	0.03800995	3.33167874	4.53420834
231031	18:19:00.535	238	1.47311464	1.60758505	1.51826820	3.25466234	4.10152513	0.03773592	3.33123032	4.53514878
231031	18:19:01.535	239	1.47049884	1.60805216	1.51911521	3.25508585	4.10106425	0.03820925	3.33190918	4.53601448
231031	18:19:02.542	240	1.46821314	1.60995795	1.51322345	3.25447550	4.10147531	0.03840232	3.33250708	4.53695492
231031	18:19:03.542	241	1.47154516	1.60570417	1.51672986	3.25421392	4.10062829	0.03817811	3.33188427	4.53783931
231031	18:19:04.542	242	1.47601069	1.60827637	1.51935188	3.25449418	4.10132583	0.03805355	3.33157909	4.53859290
231031	18:19:05.542	243	1.47210569	1.61216269	1.52003074	3.25491146	4.10177425	0.03799750	3.33220813	4.53947729
231031	18:19:06.550	244	1.47359420	1.60694979	1.51586416	3.25465611	4.10093969	0.03779197	3.33153550	4.54042396
231031	18:19:07.549	245	1.47319560	1.60888049	1.52127013	3.25497374	4.10086496	0.03792276	3.33190918	4.54131457
231031	18:19:08.555	246	1.47230499	1.61109769	1.51281240	3.25466857	4.10155627	0.03833381	3.33215830	4.54216782
231031	18:19:09.555	247	1.47766736	1.60581628	1.52123899	3.25472462	4.10057224	0.03812829	3.33146699	4.54307089
231031	18:19:10.558	248	1.47543771	1.60474505	1.51658039	3.25450664	4.10150645	0.03771724	3.33156041	4.54398642
231031	18:19:11.559	249	1.47042411	1.61625453	1.52346241	3.25400216	4.10072171	0.03763627	3.33190918	4.54482098
231031	18:19:12.559	250	1.46657516	1.61047488	1.52077811	3.25466857	4.10101443	0.03800995	3.33232646	4.54578633
231031	18:19:13.559	251	1.46445761	1.60101443	1.52221057	3.25420146	4.10156250	0.03805978	3.33161646	4.54668318
231031	18:19:14.559	252	1.46428322	1.60729856	1.51430714	3.25474953	4.10191750	0.03771724	3.33176593	4.54754265
231031	18:19:15.559	253	1.46402787	1.60712417	1.52008679	3.25456269	4.10164347	0.03779820	3.33166006	4.54848309
231031	18:19:16.559	254	1.46440778	1.60840716	1.51615688	3.25456892	4.10130715	0.03777952	3.33118049	4.54928028
231031	18:19:17.564	255	1.46362927	1.60626470	1.51743986	3.25432602	4.10108917	0.03764873	3.33169120	4.55014599
231031	18:19:18.564	256	1.46650042	1.60871233	1.51458117	3.25476199	4.10178048	0.03824662	3.33178462	4.55090581
231031	18:19:19.564	257	1.46539805	1.60941611	1.51700390	3.25488655	4.10159987	0.03762381	3.33157909	4.55151616
231031	18:19:20.564	258	1.46480015	1.60675672	1.51752705	3.25502357	4.10161855	0.03829645	3.33175348	4.55238187
231031	18:19:21.565	259	1.46425208	1.60494435	1.51724056	3.25500488	4.10143794	0.03781066	3.33150435	4.55291125
231031	18:19:22.565	260	1.46945253	1.60727987	1.52248460	3.25471216	4.10091478	0.03817811	3.33177216	4.55347178
231031	18:19:23.565	261	1.46169234	1.60631452	1.51417012	3.25469348	4.10140057	0.03810960	3.33152927	4.55390152
231031	18:19:24.564	262	1.46688033	1.60924172	1.52059127	3.25463120	4.10128846	0.03799750	3.33172857	4.55443090
231031	18:19:25.564	263	1.46645059	1.60639549	1.52136355	3.25532874	4.10146285	0.03812206	3.33104971	4.55487932
231031	18:19:26.564	264	1.46402164	1.60765356	1.52015530	3.25517304	4.10136943	0.03813452	3.33136111	4.55497897
231031	18:19:27.567	265	1.46697375	1.60511873	1.51958232	3.25468102	4.10152513	0.03812829	3.33094383	4.55512845
231031	18:19:28.568	266	1.47152648	1.61170181	1.51943285	3.25450664	4.10130092	0.03776706	3.33200260	4.55525924
231031	18:19:29.572	267	1.47515745	1.61174541	1.51783846	3.25466857	4.10159987	0.03793522	3.33197146	4.55513468
231031	18:19:30.572	268	1.46967051	1.60803970	1.51915881	3.25411427	4.10189259	0.03805978	3.33194032	4.55495406
231031	18:19:31.573	269	1.46701735	1.61031295	1.51965083	3.25431357	4.10146285	0.03783557	3.33130506	4.55483573
231031	18:19:32.573	270	1.47010648	1.60498171	1.51803153	3.25426997	4.10121373	0.03843346	3.33161646	4.55448696
231031	18:19:33.576	271	1.46618279	1.60687505	1.51724056	3.25421392	4.10183031	0.03778574	3.33118049	4.55402608
231031	18:19:34.576	272	1.46851209	1.60673180	1.51613197	3.25506716	4.10165592	0.03850820	3.33220813	4.55350292
231031	18:19:35.578	273	1.47104691	1.61200699	1.51864188	3.25430734	4.10107048	0.03774215	3.33171611	4.55300467
231031	18:19:36.578	274	1.46877367	1.60460803	1.51626898	3.25445681	4.10141303	0.03792276	3.33177216	4.55243792
231031	18:19:37.578	275	1.47097218	1.60486961	1.51632504	3.25535366	4.10147531	0.03794145	3.33112444	4.55173415
231031	18:19:38.578	276	1.47077288	1.60704944	1.51602609	3.25456269	4.10135697	0.03803487	3.33169743	4.55093072
231031	18:19:39.582	277	1.47150779	1.61558813	1.51556521	3.25468102	4.10138811	0.03779197	3.33146076	4.54991555
231031	18:19:40.582	278	1.47148911	1.60402259	1.51727170	3.25422015	4.10107048	0.03807224	3.33184067	4.54903739
231031	18:19:41.586	279	1.47140192	1.61195093	1.52307004	3.25468725	4.10125732	0.03798504	3.33170988	4.54804090
231031	18:19:42.585	280	1.46913490	1.60901751	1.51816855	3.25451286	4.10062206	0.03741829	3.33085041	4.54689493
231031	18:19:43.588	281	1.46760902	1.61244918	1.51754574	3.25436962	4.10158741	0.03776706	3.33068225	4.54581747
231031	18:19:44.588	282	1.46648796	1.60967146	1.51796302	3.25431357	4.10093346	0.03792276	3.33099988	4.54450335
231031	18:19:45.593	283	1.46121901	1.61000777	1.51897820	3.25465611	4.10174311	0.03823417	3.33197146	4.54323282
231031	18:19:46.593	284	1.45948760	1.60382952	1.52019890	3.25541594	4.10155627	0.03774838	3.33147321	4.54204326
231031	18:19:47.595	285	1.46451366	1.61287269	1.52447136	3.25519173	4.10192996	0.03792899	3.33147944	4.54056098
231031	18:19:51.652	289	1.45702129	1.60741066	1.52064732	3.25481181	4.10195487	0.03789162	3.33177216	4.53450728
231031	18:19:52.657	290	1.45933190	1.60835110	1.51677969	3.25464988	4.10196733	0.03755531	3.33141093	4.53291912
231031	18:19:53.657	291	1.45560128	1.59963802	1.51456249	3.25483672	4.10158741	0.03747434	3.33101856	4.53126868
231031	18:19:54.661	292	1.46202243	1.61007628	1.51994355	3.25474330	4.10219154	0.03790408	3.33099365	4.52951237
231031	18:19:55.667	293	1.46399050	1.60808330	1.51890346	3.25520418	4.10159364	0.03805355	3.33136111	4.52779965
231031	18:19:56.667	294	1.46258296	1.61621717	1.52031723	3.25478067	4.10194864	0.03782934	3.33160400	4.52606201
231031	18:19:57.673	295	1.46196015	1.60837602	1.52079057	3.25396479	4.10184276	0.03818434	3.33205243	4.52431815
231031	18:19:58.674	296	1.45525874	1.60273338	1.51643714	3.25452532	4.10252785	0.03810338	3.33080681	4.52251201
231031	18:19:59.673	297	1.45689672	1.60332505	1.51928960	3.25426997	4.10244066	0.03795390	3.33139225	4.52085534
231031	18:20:00.673	298	1.45656041	1.60739821	1.51828688	3.25450041	4.10159987	0.03819680	3.33146076	4.51919244
231031	18:20:01.673	299	1.45834164	1.60814558	1.52353092	3.25477444	4.10176180	0.03787917	3.33128637	4.51751086
231031	18:20:02.677	300	1.46009173	1.60828882	1.51547802	3.25514813	4.10207320	0.03848952	3.33191541	4.51597253
231031	18:20:03.677	301	1.45631128	1.60487584	1.51544065	3.25497374	4.10227250	0.03786048	3.33149813	4.51448402
231031	18:20:04.677	302	1.46105085	1.60766602	1.51358468	3.25464988	4.10184276	0.03804110	3.33212093	4.51306401
231031	18:20:05.677	303	1.46138717	1.60833242	1.52014908	3.25461874	4.10242197	0.03774838	3.33090023	4.51171252
231031	18:20:06.677	304	1.46245840	1.60903619	1.51694784	3.25492392	4.10137566	0.03731864	3.33131751	4.51025515
231031	18:20:07.677	305	1.46492472	1.61256751	1.52162513	3.25468102	4.10141303	0.03812206	3.33131128	4.50904690
231031	18:20:08.680	306	1.46219059	1.61118488	1.51709732	3.25443190	4.10192373	0.03814074	3.33159155	4.50793831
231031	18:20:09.680	307	1.45748839	1.60382952	1.52229153	3.25473085	4.10211057	0.03802864	3.33166006	4.50687331
231031	18:20:10.688	308	1.45684690	1.60638303	1.51789451	3.25449418	4.10211680	0.03781688	3.33104348	4.50582699
231031	18:20:11.688	309	1.46164252	1.60691865	1.51874776	3.25459383	4.10146285	0.03800373	3.33126769	4.50483050
231031	18:20:12.693	310	1.46427699	1.61069909	1.51433205	3.25408313	4.10172443	0.03743697	3.33107462	4.50392120
231031	18:20:13.693	311	1.46065225	1.61091084	1.52004943	3.25422637	4.10156873	0.03756776	3.33113690	4.50337935
231031	18:20:14.697	312	1.45864681	1.61106655	1.52037329	3.25466234	4.10148776	0.03772346	3.33126769	4.50264444
231031	18:20:15.697	313	1.45761918	1.61532655	1.51930206	3.25504848	4.10180540	0.03763004	3.33147321	4.50197181
231031	18:20:16.701	314	1.45215716	1.60531180	1.51743986	3.25440699	4.10190504	0.03741829	3.33120541	4.50146111
231031	18:20:17.701	315	1.45334672	1.61162707	1.51905916	3.25538480	4.10237215	0.03809715	3.33192786	4.50081961
231031	18:20:18.703	316	1.45472312	1.60593461	1.52168118	3.25502357	4.10222890	0.03796013	3.33169743	4.50038365
231031	18:20:19.703	317	1.45882120	1.60949707	1.51985636	3.25448172	4.10227873	0.03776706	3.33141716	4.50012207
231031	18:20:20.704	318	1.45271768	1.60318803	1.51299301	3.25475576	4.10252785	0.03803487	3.33126146	4.49993523
231031	18:20:21.704	319	1.45613690	1.60462049	1.52005565	3.25460006	4.10208566	0.03786048	3.33137357	4.49966742
231031	18:20:22.707	320	1.45439304	1.60933514	1.52123899	3.25484295	4.10219776	0.03786671	3.33156041	4.49967365
231031	18:20:23.707	321	1.46079550	1.60860646	1.51931451	3.25429488	4.10192373	0.03833381	3.33196523	4.49944944
231031	18:20:24.707	322	1.45499716	1.60574777	1.51691048	3.25476199	4.10206697	0.03776083	3.33115558	4.49926882
231031	18:20:25.707	323	1.45741988	1.60325654	1.51681083	3.25446304	4.10292022	0.03753662	3.33101234	4.49941207
231031	18:20:26.707	324	1.45950006	1.60531803	1.51918995	3.25520418	4.10184276	0.03801618	3.33166006	4.49941207
231031	18:20:27.707	325	1.46213454	1.60836979	1.51532854	3.25479313	4.10183654	0.03797881	3.33126769	4.49938093
231031	18:20:28.712	326	1.45683444	1.60788400	1.51718451	3.25489901	4.10250294	0.03819057	3.33092514	4.49977953
231031	18:20:29.712	327	1.45737629	1.60507514	1.51912144	3.25459383	4.10214794	0.03791031	3.33121164	4.49996637
231031	18:20:30.717	328	1.45905164	1.60876839	1.52031101	3.25466857	4.10230364	0.03772346	3.33114313	4.50018435
231031	18:20:31.717	329	1.46232761	1.60904865	1.52226662	3.25484295	4.10177425	0.03829645	3.33152304	4.50035874
231031	18:20:32.767	330	1.46602086	1.60830128	1.51684197	3.25463743	4.10152513	0.03761759	3.33096251	4.50089435
231031	18:20:33.767	331	1.45981769	1.61049356	1.51652433	3.25468725	4.10199847	0.03775460	3.33135488	4.50116839
231031	18:20:34.769	332	1.46270129	1.60186768	1.52193653	3.25433225	4.10193618	0.03799750	3.33145453	4.50173514
231031	18:20:35.769	333	1.46649419	1.60988944	1.52080302	3.25476822	4.10163101	0.03776706	3.33113067	4.50222093
231031	18:20:36.776	334	1.46914735	1.61193225	1.52062864	3.25522287	4.10211057	0.03783557	3.33131128	4.50261953
231031	18:20:37.777	335	1.46154287	1.60756014	1.51710355	3.25458137	4.10187390	0.03770478	3.33134865	4.50307418
231031	18:20:38.784	336	1.46313103	1.60785286	1.52012416	3.25472462	4.10143794	0.03766741	3.33140471	4.50367830
231031	18:20:39.784	337	1.46483129	1.60368627	1.51461854	3.25491146	4.10186768	0.03769855	3.33148567	4.50426997
231031	18:20:40.791	338	1.45988620	1.60721759	1.51848618	3.25466234	4.10186768	0.03800995	3.33164137	4.50493637
231031	18:20:41.791	339	1.46142454	1.61188242	1.51780109	3.25428243	4.10126978	0.03785425	3.33162892	4.50547199
231031	18:20:42.791	340	1.46382857	1.60806461	1.52446513	3.25516058	4.10169329	0.03799750	3.33128637	4.50613216
231031	18:20:43.791	341	1.46543542	1.60932268	1.52124522	3.25499865	4.10144417	0.03772346	3.33129883	4.50676120
231031	18:20:44.791	342	1.45982392	1.61106032	1.52016776	3.25461874	4.10167461	0.03787294	3.33141093	4.50748366
231031	18:20:45.791	343	1.46237743	1.60630207	1.51938925	3.25453778	4.10171197	0.03800373	3.33141093	4.50813761
231031	18:20:46.798	344	1.46262655	1.61043128	1.52015530	3.25517927	4.10162478	0.03755531	3.33096874	4.50887875
231031	18:20:47.798	345	1.46584024	1.60929154	1.52332539	3.25454401	4.10177425	0.03788539	3.33131751	4.50947664
231031	18:20:48.798	346	1.46441401	1.60676294	1.52100855	3.25444436	4.10219776	0.03769855	3.33133620	4.51026138
231031	18:20:49.798	347	1.46191655	1.60348075	1.51844881	3.25464988	4.10217285	0.03761759	3.33092514	4.51095270
231031	18:20:50.802	348	1.46138094	1.60728610	1.51721565	3.25495506	4.10195487	0.03788539	3.33159778	4.51169384
231031	18:20:51.801	349	1.45897690	1.60503154	1.51621293	3.25497374	4.10245934	0.03772346	3.33106839	4.51255331
231031	18:20:52.802	350	1.46238989	1.61251146	1.51225187	3.25465611	4.10186145	0.03800995	3.33115558	4.51331937
231031	18:20:53.802	351	1.46567208	1.61066172	1.52133864	3.25497374	4.10148153	0.03789162	3.33156041	4.51400445
231031	18:20:54.802	352	1.46765261	1.60872479	1.51657416	3.25517304	4.10275829	0.03806601	3.33124278	4.51491998
231031	18:20:55.803	353	1.46484375	1.60858154	1.51980653	3.25493637	4.10145039	0.03777329	3.33113690	4.51562375
231031	18:20:56.804	354	1.46600217	1.61260488	1.51509810	3.25488032	4.10153759	0.03812829	3.33118672	4.51658911
231031	18:20:57.804	355	1.46305629	1.60470768	1.51978162	3.25468725	4.10167461	0.03777952	3.33108707	4.51733648
231031	18:20:58.804	356	1.46154910	1.61013856	1.51658039	3.25435716	4.10164969	0.03769855	3.33102479	4.51819595
231031	18:20:59.804	357	1.46139340	1.60594707	1.51985013	3.25461251	4.10156873	0.03783557	3.33100611	4.51904297
231031	18:21:00.806	358	1.46415866	1.60361154	1.52092758	3.25456269	4.10235347	0.03809092	3.33200883	4.51985885
231031	18:21:01.806	359	1.46319331	1.60807707	1.52077811	3.25485541	4.10201715	0.03796636	3.33128014	4.52073078
231031	18:21:02.806	360	1.46370401	1.61072400	1.51976916	3.25465611	4.10208566	0.03736846	3.33111199	4.52162139
231031	18:21:03.806	361	1.46455726	1.60901751	1.51630012	3.25486164	4.10188013	0.03777329	3.33088155	4.52251824
231031	18:21:04.812	362	1.46216568	1.60922303	1.51852355	3.25522287	4.10192996	0.03817811	3.33104348	4.52333411
231031	18:21:05.812	363	1.45822330	1.60655119	1.51861074	3.25502980	4.10237215	0.03750548	3.33136111	4.52429947
231031	18:21:06.812	364	1.45932567	1.60956558	1.52080925	3.25466234	4.10199224	0.03798504	3.33134242	4.52509043
231031	18:21:07.812	365	1.45577567	1.60120127	1.51996846	3.25516058	4.10221645	0.03780443	3.33132374	4.52618657
231031	18:21:08.812	366	1.46171103	1.60982093	1.52161890	3.25454401	4.10216662	0.03790408	3.33173479	4.52695885
231031	18:21:09.811	367	1.46377875	1.60459557	1.51900934	3.25478690	4.10260259	0.03800995	3.33151681	4.52781210
231031	18:21:10.818	368	1.46305006	1.61006383	1.51803153	3.25506716	4.10232855	0.03786048	3.33084418	4.52868403
231031	18:21:11.818	369	1.46403410	1.60966523	1.51793811	3.25478690	4.10214171	0.03792899	3.33118672	4.52973035
231031	18:21:12.819	370	1.46320577	1.60946593	1.52167495	3.25476199	4.10209811	0.03841478	3.33157286	4.53061474
231031	18:21:13.819	371	1.46536691	1.60349320	1.51484275	3.25504225	4.10255899	0.03777329	3.33081927	4.53162991
231031	18:21:14.823	372	1.45682199	1.60699338	1.51551539	3.25494260	4.10244689	0.03777952	3.33098120	4.53247693
231031	18:21:15.823	373	1.46110690	1.60612145	1.51595758	3.25514813	4.10202961	0.03749925	3.33063242	4.53340491
231031	18:21:16.825	374	1.45810497	1.60356171	1.52085285	3.25446304	4.10213548	0.03765495	3.33116804	4.53439518
231031	18:21:17.827	375	1.45708979	1.60377970	1.51369056	3.25507339	4.10198601	0.03786048	3.33128014	4.53525465
231031	18:21:18.827	376	1.46058375	1.60552356	1.52008057	3.25472462	4.10209811	0.03774215	3.33114313	4.53620132
231031	18:21:19.828	377	1.46179199	1.60828260	1.51306775	3.25525401	4.10196110	0.03809715	3.33110576	4.53709816
231031	18:21:20.827	378	1.46027857	1.60359908	1.51656170	3.25402707	4.10259636	0.03822794	3.33103102	4.53809466
231031	18:21:21.830	379	1.46549147	1.60905488	1.51940171	3.25506716	4.10199224	0.03784180	3.33073830	4.53892922
231031	18:21:22.830	380	1.46690524	1.60309461	1.51671118	3.25453778	4.10220399	0.03764250	3.33142339	4.53992571
231031	18:21:23.835	381	1.46684919	1.60959672	1.51648074	3.25504848	4.10134452	0.03801618	3.33132374	4.54085369
231031	18:21:24.835	382	1.46631358	1.61385050	1.52205487	3.25502980	4.10193618	0.03779820	3.33106839	4.54171317
231031	18:21:25.837	383	1.45997339	1.60176180	1.51684197	3.25430111	4.10186768	0.03749925	3.33088778	4.54269721
231031	18:21:26.836	384	1.46115050	1.60862514	1.51947021	3.25498620	4.10197978	0.03768609	3.33168497	4.54360028
231031	18:21:27.836	385	1.46430191	1.60101443	1.51655547	3.25496751	4.10168083	0.03848329	3.33177839	4.54443484
231031	18:21:28.836	386	1.46993832	1.60779681	1.51664267	3.25535988	4.10117013	0.03810960	3.33139225	4.54523203
231031	18:21:29.838	387	1.47051130	1.61190734	1.51972557	3.25466857	4.10159987	0.03716294	3.33075076	4.54618493
231031	18:21:30.839	388	1.46842489	1.60899882	1.51844258	3.25537857	4.10175557	0.03767364	3.33123655	4.54701326
231031	18:21:31.844	389	1.46504928	1.60907979	1.51590153	3.25477444	4.10153759	0.03748057	3.33088155	4.54794747
231031	18:21:32.844	390	1.46177954	1.60606540	1.51718451	3.25441944	4.10178671	0.03776083	3.33156664	4.54875090
231031	18:21:33.850	391	1.46088892	1.60647645	1.51765784	3.25420769	4.10233478	0.03824039	3.33152927	4.54959169
231031	18:21:34.850	392	1.46441401	1.60399145	1.51601986	3.25472462	4.10166838	0.03776706	3.33144830	4.55038888
231031	18:21:35.855	393	1.46501191	1.61035654	1.52412882	3.25468725	4.10193618	0.03825285	3.33181576	4.55102415
231031	18:21:36.855	394	1.46478770	1.60411601	1.52023627	3.25405822	4.10202961	0.03752416	3.33083795	4.55185871
231031	18:21:37.863	395	1.46650042	1.60623356	1.52042934	3.25441944	4.10178048	0.03820925	3.33152927	4.55266836
231031	18:21:38.863	396	1.46362305	1.61038769	1.51616311	3.25464988	4.10161855	0.03786671	3.33134242	4.55306073
231031	18:21:39.871	397	1.46608937	1.61142155	1.51914013	3.25470594	4.10148776	0.03778574	3.33106839	4.55360880
231031	18:21:40.871	398	1.46658138	1.60795251	1.52210469	3.25443813	4.10129469	0.03797259	3.33111821	4.55408836
231031	18:21:41.877	399	1.46737235	1.60534917	1.51461231	3.25492392	4.10245312	0.03786048	3.33089400	4.55443090
231031	18:21:42.877	400	1.46975770	1.61208172	1.51933320	3.25477444	4.10158118	0.03814697	3.33176593	4.55461152
231031	18:21:43.881	401	1.46746577	1.60723005	1.51741495	3.25445681	4.10140680	0.03780443	3.33127392	4.55485441
231031	18:21:44.880	402	1.46749068	1.60566057	1.51849241	3.25486787	4.10131338	0.03786671	3.33123655	4.55489178
231031	18:21:45.881	403	1.46564094	1.60941611	1.51821837	3.25499243	4.10098952	0.03824039	3.33162269	4.55485441
231031	18:21:46.881	404	1.46911621	1.60751031	1.52072829	3.25435093	4.10079645	0.03771101	3.33131751	4.55465511
231031	18:21:47.886	405	1.46612051	1.60790268	1.51834293	3.25522287	4.10198601	0.03837741	3.33130506	4.55465511
231031	18:21:48.886	406	1.46543542	1.61177032	1.51589530	3.25440699	4.10132583	0.03784180	3.33100611	4.55427520
231031	18:21:49.894	407	1.46490603	1.60656365	1.51773881	3.25477444	4.10155627	0.03764873	3.33118049	4.55382055
231031	18:21:50.894	408	1.46260164	1.60440873	1.51990618	3.25448172	4.10163724	0.03754908	3.33069470	4.55339704
231031	18:21:51.898	409	1.46896051	1.60978356	1.51813118	3.25500488	4.10113276	0.03779820	3.33153550	4.55297353
