Sample File,D:\rawdata\rawdata_2021_01_SPL\SMPS_20220105_1116mst.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3010
Reference Gas Viscosity (Pa*s),1.83245e-005
Reference Mean Free Path (m),6.73e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.3
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Gas Density,0.0012
Units,dw/dlogDp
Weight,Number
22061,03/23/22,01:38:41,21.6,65.0,1.042542e-007,1.825759e-005,,0,0,0,0,0,0,0,139.629,238.242,406.52,721.395,550.121,416.743,740.751,1105.99,1194.71,1446.55,986.167,937.666,809.506,677.895,729.406,891.605,655.041,565.577,779.708,674.548,556.932,1002.72,892.322,893.829,1118.05,834.556,864.07,832.7,1083.48,1022.33,1113.09,941.889,969.131,811.184,624.622,492.113,601.525,499.744,387.156,270.223,252.921,224.582,124.871,182.008,117.582,142.102,184.649,274.468,216.456,190.39,221.006,315.551,276.023,286.489,292.245,262.257,341.971,267.365,400.959,358.213,336.571,397.011,274.894,290.41,334.857,332.546,348.626,273.59,278.728,271.671,223.495,213.117,208.912,193.849,148.049,193.718,58.0798,124.592,140.492,52.7405,89.9558,32.3883,48.4251,20.4286,15.0492,26.5764,10.5274,16.0149,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6701,9851.99,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.111,29.7031,45.6329,33.9335,16.2531,2.05469,630.732,
22062,03/23/22,01:43:41,21.7,65.0,1.043313e-007,1.826237e-005,,0,0,0,0,0,0,0,0,476.827,102.994,627.688,471.826,730.647,524.185,719.282,1093.73,857.563,900.077,1021.13,1201.36,1059.47,1019.44,972.001,736.594,719.305,867.956,929.022,759.278,1016.98,928.324,883.371,826.669,1026.25,1098.13,1151.74,979.619,1067.8,1086.07,912.196,883.735,897.17,755.401,640.781,557.959,398.037,429.502,255.57,222.723,195.362,176.748,144.641,83.7303,160.452,177.991,229.092,164.946,377.685,239.766,299.068,312.688,372.747,294.36,264.156,343.37,375.056,400.339,377.445,365.859,279.52,434.195,250.692,266.33,251.448,244.011,356.524,248.039,232.96,305.449,218.872,174.257,244.74,178.292,158.913,167.963,113.087,136.735,54.1608,76.4374,38.9382,78.0531,28.5806,20.7035,15.658,15.7922,10.6773,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6651,9851.1,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.081,29.8351,45.8482,34.3043,18.1056,2.033,652.577,
22063,03/23/22,01:48:41,21.7,64.8,1.046049e-007,1.826237e-005,,0,0,0,0,0,0,497.238,0,478.055,401.068,280.02,709.328,696.478,508.92,861.492,860.143,813.287,783.188,706.26,994.62,675.056,1010.11,661.031,559.526,872.053,755.868,672.812,764.095,816.786,768.629,710.437,969.006,912.066,1287.19,1055.15,1031.52,1106.85,1174.02,913.373,1025.06,613.101,629.513,573.022,587.799,302.892,355.237,262.859,207.347,196.83,184.75,131.385,159.308,204.815,185.621,224.999,149.796,235.144,348.16,276.78,282.911,277.008,261.222,268.373,236.359,389.234,241.572,357.921,346.023,279.445,241.76,291.676,342.755,277.835,268.553,332.47,326.881,265.361,291.447,203.693,162.261,189.347,267.232,172.198,119.214,160.164,139.039,70.0871,57.2314,45.2615,31.954,80.1856,25.8862,6.74178,24.793,5.34001,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6375,9838.83,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.802,30.2799,46.5882,34.4469,29.9614,2.07009,617.18,
22064,03/23/22,01:53:41,21.7,65.0,1.042511e-007,1.826237e-005,,0,0,0,0,0,0,0,418.872,238.234,308.761,448.04,471.516,1389.1,432.089,884.76,995.553,945.344,664.463,900.281,653.217,979.417,671.154,848.599,733.263,772.251,712.48,973.173,856.343,1087.49,925.755,893.099,890.311,807.867,1007.92,1052.02,1144.34,860.666,1017.57,942.464,866.063,839.188,575.983,597.791,491.483,420.386,307.231,257.58,231.332,181.833,166.487,102.949,133.347,111.067,84.2471,142.577,224.135,157.874,158.552,237.848,263.208,235.343,310.913,286.802,316.894,353.146,335.083,307.056,298.781,408.559,337.126,385.549,339.338,240.47,260.511,392.829,302.801,233.721,208.933,222.663,181.293,211.356,178.439,163.095,158.211,86.5691,87.3864,71.6943,79.9695,60.3276,15.1998,25.5355,41.4039,26.0947,10.5273,16.0147,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6732,9854.71,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.163,29.3447,45.5739,33.7443,14.0746,2.05873,619.8,
22065,03/23/22,01:58:41,21.7,65.0,1.043152e-007,1.826237e-005,,0,0,0,0,0,0,0,279.425,715.133,308.939,0,78.6272,347.449,659.925,1013.19,746.995,1035.82,582.06,800.747,970.463,662.236,990.226,674.943,1016.91,717.77,670.74,624.235,941.159,835.426,754.164,920.747,836.127,840.235,1060.54,1015.45,1011.2,928.769,1049.56,870.752,930.155,795.723,739.107,632.951,458.505,469.77,363.112,323.312,189.861,208.419,88.0391,172.311,121.928,101.088,132.324,190.791,216.63,155.156,225.743,210.6,295.239,252.904,228.29,297.373,283.999,303.543,294.415,319.598,379.408,222.482,343.164,360.89,313.514,264.518,220.15,259.979,215.388,193.817,263.839,261.24,168.383,221.925,170.888,170.563,150.368,134.46,144.719,96.8995,61.7503,99.2355,25.3346,20.4296,20.1283,26.676,15.7919,10.6771,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6667,9851.82,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.098,30.3216,46.7149,34.781,29.9614,2.04525,590.585,
22066,03/23/22,02:03:41,21.8,65.0,1.044084e-007,1.826716e-005,,0,0,367.574,294.292,0,0,496.228,139.841,119.293,206.13,269.185,629.493,764.938,535.297,783.583,650.602,464.022,729.827,983.214,585.205,871.478,859.452,850.951,841.671,869.423,829.891,786.795,751.974,986.75,891.964,754.35,846.434,876.149,930.601,1176.08,1159.11,1022.76,1304.04,1084.69,825.415,936.495,528.485,606.866,505.646,411.985,359.51,274.078,256.741,211.342,161.914,177.384,162.897,126.966,136.909,90.2293,147.3,164.168,305.023,206.07,303.981,273.569,230.04,230.998,284.708,322.794,312.778,259.068,337.28,305.021,206.031,305.861,259.823,268.441,327.01,275.988,250.203,249.517,222.881,273.279,242.969,198.195,189.314,195.389,184.083,134.247,92.7499,107.679,100.289,74.2343,50.6131,26.8051,25.8811,31.3181,10.5288,0,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6601,9850.22,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.051,30.2432,46.0395,33.9597,34.5989,2.07154,616.754,
22067,03/23/22,02:08:41,21.9,64.9,1.045017e-007,1.827194e-005,,0,0,0,0,0,0,0,139.969,238.794,722.056,538.796,180.678,638.688,712.895,530.771,669.083,949.414,816.818,897.859,606.351,938.171,669.521,1097.77,814.543,871.361,865.584,589.157,749.822,846.658,683.607,675.894,945.8,995.817,971.921,1064.54,1088.41,1215.98,979.647,1100.61,968.625,938.819,681.06,518.716,522.674,409.746,437.11,263.014,243.035,251.839,106.769,125.467,147.9,152.203,165.381,137.565,104.819,133.727,215.195,239.409,234.505,222.571,263.826,291.208,303.868,319.788,250.483,286.502,321.011,324.014,320.306,299.386,220.579,308.043,284.037,300.834,264.409,230.01,227.139,200.594,163.92,199.023,184.428,150.893,149.853,122.485,86.5197,61.4243,117.09,71.2102,35.4569,45.1027,18.9465,32.2003,26.3242,5.33942,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6535,9848.61,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.005,30.3981,45.9085,34.2839,33.3762,2.03268,601.772,
22068,03/23/22,02:13:41,21.9,64.9,1.045339e-007,1.827194e-005,,0,0,0,0,0,0,165.624,140.013,201.391,445.097,269.472,787.669,798.023,713.544,1071.92,780.738,947.088,1065.07,823.198,697.077,601.923,846.973,933.907,778.003,766.865,964.314,439.363,756.221,884.255,1002.71,974.528,1042.73,858.196,863.249,1065.56,1007.2,889.529,1133,946.254,876.593,851.385,691.28,476.787,585.984,456.683,333.429,322.456,260.87,259.423,133.669,207.848,162.515,210.662,147.933,214.469,225.045,185.27,274.798,295.958,251.112,365.115,307.823,254.758,328.287,312.46,325.355,351.636,352.803,345.861,302.347,277.303,313.371,312.101,253.829,251.599,308.962,262.439,289.26,203.586,303.989,202.375,159.712,177.089,118.481,138.999,99.5946,62.603,74.8575,56.9893,59.1276,40.8673,15.5304,12.0647,24.6868,16.0187,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6502,9847.17,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.972,29.9659,46.2912,34.3523,34.5989,2.06006,630.731,
22069,03/23/22,02:18:40,22.0,65.0,1.044503e-007,1.827672e-005,,0,0,0,0,0,0,0,0,477.354,206.205,548.897,699.34,1112.98,720.24,562.259,702.09,684.283,905.317,1349.99,769.094,702.862,873.098,892.642,838.103,691.283,573.353,834.848,763.715,849.4,1046.75,1031.01,1047.98,905.865,1043.07,629.242,929.563,1087.82,929.548,1019.55,998.982,726.262,932.807,700.977,472.064,449.272,377.164,307.848,209.648,192.559,192.007,162.587,167.808,154.934,101.968,193.153,192.664,227.958,134.836,259.756,285.969,230.898,243.698,282.115,297.87,288.954,224.371,352.32,351.312,267.973,299.34,307.853,336.074,377.534,224.433,230.816,281.839,224.657,294.448,261.934,205.192,172.209,167.704,138.723,146.237,97.2601,111.322,72.3099,59.8804,55.3098,37.3008,44.1285,25.8818,36.5386,26.3227,5.33912,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6614,9853.5,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.106,29.4688,45.4642,33.8841,17.4658,2.03894,619.517,
22070,03/23/22,02:23:41,22.0,64.9,1.046113e-007,1.827672e-005,,0,0,0,0,0,198.062,0,280.239,239.038,619.509,366.944,781.661,905.438,495.136,887.022,1097.79,813.199,941.709,765.673,1000.05,1003.09,759.767,974.161,803.437,835.735,747.927,774.295,973.674,852.662,633.048,954.585,917.307,1000.1,977.134,1074.81,954.801,834.205,1030.21,921.159,1014.35,1048.71,776.374,802.334,703.415,452.686,329.331,390.192,288.198,202.594,233.39,119.674,235.138,200.482,153.762,175.746,133.307,232.728,205.407,221.868,266.978,235.135,346.168,250.812,286.33,313.003,358.639,312.414,361.169,316.264,428.492,309.478,345.772,254.544,336.266,249.609,317.741,222.059,294.234,228.107,194.734,241.172,169.422,155.154,152.335,117.766,117.923,127.049,60.127,35.6748,35.4754,8.67307,25.8858,27.6149,19.5365,16.0198,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6452,9846.27,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.942,29.7788,45.4666,33.7925,15.6788,2.05324,654.235,
22071,03/23/22,02:28:40,22.1,64.9,1.046402e-007,1.828150e-005,,0,0,0,0,240.416,0,497.418,62.8441,185.498,0,449.522,709.506,626.977,718.242,1117.34,855.294,637.99,746.774,1271.95,860.257,613.53,1000.16,645.396,970.204,993.836,781.969,903.135,783.417,952.891,956.86,922.011,690.342,999.886,869.836,1243.78,933.579,1248.23,1134.8,1177.03,960.628,1005.5,762.41,738.831,516.415,289.73,297.123,331.647,301.415,211.493,180.771,110.819,135.88,124.656,149.418,159.411,237.815,199.503,170.256,206.93,229.278,312.148,359.231,307.028,305.602,308.604,340.589,281.899,276.807,362.619,364.526,288.453,305.821,343.606,278.44,257.498,216.202,221.954,246.124,247.168,214.769,123.717,211.267,162.799,173.933,112.862,98.9353,124.675,59.8848,48.604,30.4102,15.3266,31.0635,52.2071,15.7963,16.0201,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6451,9847.55,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.961,29.9589,45.1729,33.701,17.4658,2.03683,644.335,
22072,03/23/22,02:33:40,22.0,64.9,1.045951e-007,1.827672e-005,,0,0,0,0,0,0,0,0,358.503,103.237,629.094,236.417,487.481,556.961,498.892,743.571,996.949,1024.48,840.874,920.695,878.463,1104.67,985.501,602.86,922.387,746.879,678.388,881.062,792.229,1010.82,634.604,953.353,801.953,944.855,851.849,1046.06,1074.12,1022.11,946.404,1056.38,828.586,831.513,678.342,551.978,466.55,420.126,381.498,196.887,140.327,160.594,185.852,159.214,152.228,115.377,116.914,162.026,122.71,150.721,215.32,184.069,231.912,310.089,237.351,224.872,241.208,333.636,233.601,327.981,275.433,301.89,287.323,245.885,373.954,327.327,267.216,347.971,335.236,224.624,301.844,192.593,202.207,197.876,179.359,134.085,99.4732,148.273,108.82,92.2856,75.2067,44.0472,40.8694,15.5312,20.8821,5.26525,10.6797,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6468,9847,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.958,30.4414,46.9961,34.9584,19.4564,2.04156,602.34,
22073,03/23/22,02:38:41,22.0,65.0,1.044985e-007,1.827672e-005,,0,0,0,0,0,0,0,279.928,477.571,412.589,538.777,708.69,589.62,1145.7,720.121,947.353,991.942,614.313,608.473,1031.01,728.076,642.75,716.689,836.77,687.062,573.98,854.09,934.724,690.971,897.306,1005.43,974.835,1073.49,1183.75,894.906,910.714,775.76,975.858,1082.32,877.94,1029.79,834.848,732.047,457.376,461.89,374.053,362.978,257.092,205.279,215.101,207.767,223.953,217.805,116.276,155.636,196.051,211.055,262.517,214.48,208.999,110.947,303.535,239.108,278.157,233.278,288.162,259.741,220.656,316.892,281.349,257.975,316.417,250.508,302.98,210,236.648,250.862,215.848,234.551,227.911,223.344,191.822,175.233,162.777,170.997,100.284,61.2206,86.686,70.2763,48.9195,66.4067,5.17659,20.8802,19.1449,12.62,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6566,9851.33,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.057,29.6212,45.2516,33.5889,29.9614,2.04617,621.56,
22074,03/23/22,02:43:41,22.0,65.0,1.044503e-007,1.827672e-005,,0,0,0,0,0,197.715,0,279.795,238.677,309.308,448.795,393.561,556.489,865.443,719.871,1093.84,681.817,1020.6,507.255,952.562,759.461,787.101,893.504,812.016,545.374,558.668,779.688,775.268,807.874,907.079,871.666,885.977,801.82,1139.15,964.95,1104.46,972.764,1099.75,1012.83,1125.22,811.069,786.205,550.087,614.733,417.611,403.594,315.764,265.558,214.054,148.975,142.174,124.907,184.068,166.502,124.036,193.168,213.908,185.59,193.888,310.308,211.595,249.24,319.299,288.595,222.335,300.119,345.545,342.872,301.117,261.746,290.025,340.056,344.389,323.888,272.825,261.452,302.077,207.311,241.647,254.502,248.583,191.845,184.845,106.61,116.383,131.144,102.68,97.1433,85.4789,86.147,30.6478,41.4108,26.099,8.6783,12.5552,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6614,9853.5,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.106,30.6299,47.1841,34.8381,29.9614,2.06914,615.429,
22075,03/23/22,02:48:41,22.1,64.9,1.046402e-007,1.828150e-005,,0,0,0,0,0,198.124,0,0,119.551,516.388,179.809,946.009,696.641,866.668,776.296,698.722,857.468,696.838,794.381,953.024,591.278,825.122,741.843,840.388,500.801,569.758,608.872,751.534,794.884,907.965,799.246,842.375,1058.67,956.35,856.333,1127.92,909.775,925.127,980.726,941.214,750.151,675.849,608.305,657.404,527.815,304.602,333.375,269.067,157.968,167.3,74.2032,146.512,134.638,164.719,183.725,170.224,243.606,242.059,199.19,247.826,210.864,196.221,340.192,326.579,243.644,332.655,336.318,270.534,344.522,330.911,317.89,274.631,365.689,249.679,259.64,217.399,244.267,241.47,296.284,290.191,181.211,210.461,204.796,157.582,109.385,76.8445,108.857,97.4636,39.5966,65.8888,25.5443,20.709,26.1035,5.26544,5.34003,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6451,9847.55,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.961,30.4737,47.1341,34.8432,32.1968,2.07132,595.52,
22076,03/23/22,02:53:41,22.2,65.0,1.045886e-007,1.828628e-005,,0,0,0,0,0,0,0,420.263,238.985,103.229,539.184,551.6,557.082,433.161,541.364,1009.44,727.1,1271.18,818.222,730.885,937.512,941.279,668.431,801.493,773.978,888.723,663.851,865.311,959.488,810.892,829.543,847.394,1129.63,948.566,1214.28,1208.13,1016.58,935.642,1106,915.198,893.612,664.722,717.069,526.741,462.049,423.565,384.59,276.23,238.069,166.733,179.773,151.65,157.832,105.522,195.847,160.558,228.315,169.642,239.417,226.4,276.648,191.162,276.968,319.593,291.925,231.414,347.412,279.909,339.227,363.253,297.857,317.729,269.492,209.609,291.373,258.031,299.743,247.652,211.672,174.329,190.408,213.452,174.946,150.686,122.659,88.1919,114.398,59.2629,71.1132,54.1694,45.9771,39.3942,33.361,26.3257,5.33973,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6531,9852.44,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.062,30.4199,46.1562,34.4842,16.8485,2.03102,622.76,
22077,03/23/22,02:58:41,22.2,65.0,1.044921e-007,1.828628e-005,,0,0,0,0,0,0,0,0,238.769,103.14,718.318,708.64,626.243,657.95,518.43,545.091,774.785,739.278,592.124,868.748,778.089,975.425,635.653,553.065,617.507,789.367,711.344,770.092,517.084,758.964,800.045,830.966,936.17,842.674,858.469,1064.44,826.495,987.373,1130.92,865.282,733.777,587.754,595.658,549.523,405.863,408.67,298.686,169.323,203.471,163.527,179.898,91.9136,142.178,81.531,132.782,157.916,215.797,214.039,243.944,218.079,355.247,273.238,295.887,315.944,293.499,378.801,378.55,356.236,292.163,336.571,268.008,257.541,333.246,280.191,256.548,287.383,238.179,190.93,310.023,170.963,153.417,201.645,164.902,123.811,117.539,147.829,49.6353,58.8368,56.1216,55.7248,33.9911,30.2019,32.1838,10.5293,5.33925,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6628,9856.77,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.16,31.1808,47.9109,35.6184,35.8664,2.06264,566.346,
22078,03/23/22,03:03:41,22.1,65.0,1.045114e-007,1.828150e-005,,0,0,0,0,0,0,165.585,139.981,238.813,206.317,718.443,393.754,798.241,628.68,784.034,858.264,904.222,1151.35,667.262,697.241,570.27,555.318,892.61,628.87,673.195,723.12,794.995,908.578,645.189,747.257,801.229,1113.92,1038.76,799.522,1038.3,1097.78,1181.05,1043.77,938.292,861.796,759.114,651.257,454.547,479.974,524.694,375.434,390.611,190.984,116.116,133.83,144.802,193.257,159.376,53.8886,116.317,210.275,110.161,211.13,219.349,176.822,282.504,310.31,257.503,278.464,284.427,316.601,329.15,357.5,398.373,362.006,394.867,282.422,278.503,255.493,296.548,275.565,291.696,183.246,246.567,250.229,220.778,143.098,175.238,94.2445,114.258,102.317,102.175,65.7727,59.4354,55.745,56.1905,36.2363,10.4401,10.5296,21.3576,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6581,9853.33,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.092,30.3671,46.8139,34.6244,33.3762,2.06644,598.09,
22079,03/23/22,03:08:41,22.2,64.9,1.047014e-007,1.828628e-005,,0,0,0,0,0,0,165.911,140.243,119.619,310.001,365.574,468.177,686.46,1124.12,969.235,725.367,767.259,746.743,793.531,931.815,741.13,583.654,1011.89,702.254,1021.79,588.651,776.183,742.495,742.956,853.755,916.397,814.044,1066.52,1118.68,1116.66,836.637,1178.2,1082.71,1029.6,1168.8,954.577,720.847,647.384,606.22,486.232,391.212,357.176,320.925,203.091,155.715,140.409,210.398,109.458,108.733,100.254,185.526,221.561,214.352,217.283,130.723,302.806,252.868,372.436,260.584,395.948,358.266,252.663,355.303,414.146,319.993,379.657,297.266,316.123,237.574,282.791,225.883,234.327,266.886,231.938,220.735,252.533,176.598,136.514,130.153,126.602,96.6221,101.336,83.5205,55.3226,62.1898,29.2775,25.8876,26.1049,15.7971,21.3612,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6417,9847.38,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.947,30.6194,46.4581,34.695,33.3762,2.03986,628.237,
22080,03/23/22,03:13:41,22.1,64.8,1.047532e-007,1.828150e-005,,0,0,0,0,0,198.368,0,140.315,0,206.765,544.777,784.837,935.182,717.944,746.059,1169.44,729.071,656.317,636.938,557.953,1129.93,604.87,792.221,636.734,1060.25,580.923,648.17,868.86,973.863,608.14,814.627,780.588,861.762,793.456,1041.46,832.892,1039.83,922.567,963.711,805.073,937.057,732.029,627.063,548.256,547.181,393.368,280.201,194.26,207.492,87.5136,194.231,160.699,154.084,104.253,148.612,146.179,126.388,182.25,246.103,261.268,285.404,297.005,269.305,296.817,285.353,281.333,363.023,405.16,367.34,276.29,280.203,263.458,358.775,358.346,260.692,237.064,243.139,171.145,261.532,235.85,236.288,194.14,180.422,181.056,163.168,93.8509,118.506,62.4006,65.3852,50.6893,35.7659,41.4226,15.6638,5.266,16.0218,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6337,9842.48,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.846,30.485,47.2879,34.781,15.6788,2.08294,598.745,
22081,03/23/22,03:18:41,22.2,65.0,1.044439e-007,1.828628e-005,,0,0,0,0,0,0,0,279.776,357.991,309.286,179.505,472.24,556.45,865.382,498.337,697.767,724.462,700.563,666.155,685.242,721.489,732.508,986.358,875.521,615.68,743.742,846.427,975.174,686.106,901.218,957.483,771.949,929.025,1029.29,1098.47,1073.32,1068.34,949.284,1102.65,1095.47,891.376,719.395,722.942,562.663,414.242,333.946,316.878,229.927,206.249,162.521,130.628,137.011,145.828,126.503,139.72,88.4445,189.987,290.117,234.739,249.837,284.408,241.032,315.91,242.207,347.841,338.094,287.035,274.914,349.432,245.296,380.463,284.246,290.034,264.227,405.779,248.156,179.661,261.328,205.824,258.745,203.612,167.055,152.625,169.636,86.0176,66.2248,58.9401,69.0983,55.3085,59.4215,32.0449,15.5287,15.6591,5.26442,4.21309,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6677,9858.94,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.209,30.9074,46.4806,35.0249,35.8664,2.01965,598.608,
22082,03/23/22,03:23:41,22.2,64.9,1.046531e-007,1.828628e-005,,0,0,0,0,0,0,0,0,199.232,344.334,449.568,473.049,657.42,691.097,618.324,1010.77,451.754,901.465,756.822,997.518,676.591,621.219,606.523,710.742,769.006,1174.69,470.074,654.465,886.982,647.315,758.848,773.285,1206.16,814.63,1187.98,1055.2,1035.11,912.652,1006.19,756.517,981.679,635.843,527.782,515.336,440.74,377.366,215.947,329.242,242.367,160.884,132.008,158.426,117.892,141.286,138.446,186.653,177.276,149.041,218.071,301.539,314.194,264.972,298.351,372.597,394.525,388.54,426.253,382.365,363.316,336.304,305.142,358.74,313.435,235.76,298.63,286.033,281.178,241.382,231.936,177.054,134.411,196.789,162.551,114.216,164.457,70.5141,54.4939,63.2426,45.6518,45.6187,44.5131,35.1276,27.2264,15.7964,10.6801,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6466,9849.55,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.996,31.0915,47.7095,35.6513,28.9026,2.05034,591.865,
22083,03/23/22,03:28:41,22.2,65.0,1.046047e-007,1.828628e-005,,0,0,0,0,0,198.048,331.49,280.22,239.021,722.709,179.753,236.431,557.152,990.203,776.088,693.566,726.398,1234.91,864.499,757.201,748.275,875.025,943.446,842.104,593.576,688.75,686.78,605.398,878.126,632.688,787.707,903.859,702.714,989.214,774.996,748.771,898.663,873.139,1039.8,878.771,1003.85,676.795,575.964,582.969,420.412,319.657,300.542,237.98,193.623,115.215,149.349,151.708,60.9985,121.234,135.477,177.887,213.775,233.707,176.828,195.99,290.627,257.959,290.905,315.778,321.984,222.225,347.769,302.293,399.7,335.878,361.503,272.991,323.223,315.787,290.972,294.841,330.209,208.057,242.237,252.793,225.807,162.241,119.352,128.793,138.82,94.5188,102.4,72.2861,57.5346,57.2939,59.7472,15.5311,27.6238,24.7917,0,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6514,9851.72,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.045,29.8874,46.8839,34.264,16.8485,2.10212,596.686,
22084,03/23/22,03:33:41,22.1,65.0,1.045597e-007,1.828150e-005,,0,0,0,0,0,197.951,331.336,280.096,238.921,412.812,367.721,622.933,936.98,520.342,506.015,598.572,452.78,1063.64,495.639,917.344,750.801,997.966,675.756,763.975,803.448,1010.31,713.772,951.289,813.871,816.054,797.035,719.377,893.402,992.796,957.968,863.829,1104,1043,1110.23,827.096,819.089,689.418,644.23,534.738,579.995,389.654,235.124,345.885,186.906,190.48,181.705,201.973,144.044,85.0811,150.524,140.778,143.452,260.615,228.716,251.683,262.651,222.998,221.631,230.911,257.321,369.532,337.688,285.571,241.565,283.795,345.304,376.707,296.215,265.729,291.151,289.485,254.291,280.822,248.991,181.943,214.564,165.324,223.387,128.653,126.058,77.5437,95.5648,74.3529,58.5632,37.2705,40.8677,35.2733,16.6337,15.7951,25.4366,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6532,9851.16,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.043,30.2642,46.4252,34.3428,35.8664,2.0657,606.761,
22085,03/23/22,03:38:41,22.3,64.7,1.049892e-007,1.829106e-005,,0,0,0,0,0,0,166.405,281.282,599.712,414.399,90.172,869.639,628.679,1055.12,906.916,784.677,1126.58,1400.97,937.641,790.535,900.678,1113.02,995.68,830.745,780.328,638.277,599.262,670.847,782.026,978.51,605.957,686.185,877.473,1204.19,1033.77,1058.38,1030.98,934.545,1146.53,1110.38,787.516,857.805,897.093,619.845,432.268,510.936,352.931,297.79,260.031,210.695,164.877,169.524,77.661,179.575,127.43,201.864,195.843,125.267,87.2763,159.856,155.545,92.1445,194.415,240.87,241.221,301.644,374.301,355.295,260.994,228.138,289.152,305.918,395.231,285.023,348.986,290.946,259.131,222.036,215.571,190.567,217.726,258.881,172.364,144.703,102.432,103.001,87.6142,94.7665,60.462,45.6301,35.8146,34.5628,22.5512,10.5342,5.34169,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6157,9837.06,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.702,29.5962,44.3987,32.8374,16.8485,2.0488,646.72,
